  2.9056800e+000  3.7457329e-003
  2.9566570e+000  3.7226559e-003
  3.0076340e+000  3.7046375e-003
  3.0586110e+000  3.6870555e-003
  3.1095870e+000  3.6647722e-003
  3.1605640e+000  3.6347111e-003
  3.2115410e+000  3.5979534e-003
  3.2625180e+000  3.5598646e-003
  3.3134950e+000  3.5278027e-003
  3.3644720e+000  3.5080714e-003
  3.4154480e+000  3.5025998e-003
  3.4664250e+000  3.5079615e-003
  3.5174020e+000  3.5170840e-003
  3.5683790e+000  3.5215865e-003
  3.6193560e+000  3.5156785e-003
  3.6703330e+000  3.4985407e-003
  3.7213090e+000  3.4739734e-003
  3.7722860e+000  3.4484643e-003
  3.8232630e+000  3.4275293e-003
  3.8742400e+000  3.4126195e-003
  3.9252170e+000  3.4014617e-003
  3.9761940e+000  3.3891871e-003
  4.0271710e+000  3.3711834e-003
  4.0781470e+000  3.3450216e-003
  4.1291240e+000  3.3108563e-003
  4.1801010e+000  3.2711874e-003
  4.2310780e+000  3.2287708e-003
  4.2820550e+000  3.1860950e-003
  4.3330320e+000  3.1453585e-003
  4.3840080e+000  3.1079054e-003
  4.4349850e+000  3.0748608e-003
  4.4859620e+000  3.0465584e-003
  4.5369390e+000  3.0227797e-003
  4.5879160e+000  3.0024409e-003
  4.6388930e+000  2.9846909e-003
  4.6898690e+000  2.9679168e-003
  4.7408460e+000  2.9502922e-003
  4.7918230e+000  2.9290323e-003
  4.8428000e+000  2.9013918e-003
  4.8937770e+000  2.8652711e-003
  4.9447540e+000  2.8212178e-003
  4.9957310e+000  2.7724041e-003
  5.0467070e+000  2.7242852e-003
  5.0976840e+000  2.6815906e-003
  5.1486610e+000  2.6478072e-003
  5.1996380e+000  2.6233741e-003
  5.2506150e+000  2.6072973e-003
  5.3015920e+000  2.5970857e-003
  5.3525680e+000  2.5908011e-003
  5.4035450e+000  2.5872526e-003
  5.4545220e+000  2.5850369e-003
  5.5054990e+000  2.5821996e-003
  5.5564760e+000  2.5760456e-003
  5.6074530e+000  2.5624327e-003
  5.6584290e+000  2.5381104e-003
  5.7094060e+000  2.5016261e-003
  5.7603830e+000  2.4535737e-003
  5.8113600e+000  2.3963293e-003
  5.8623370e+000  2.3339426e-003
  5.9133140e+000  2.2698859e-003
  5.9642910e+000  2.2077423e-003
  6.0152670e+000  2.1510249e-003
  6.0662440e+000  2.1028062e-003
  6.1172210e+000  2.0647769e-003
  6.1681980e+000  2.0371918e-003
  6.2191750e+000  2.0182552e-003
  6.2701520e+000  2.0046088e-003
  6.3211280e+000  1.9918434e-003
  6.3721050e+000  1.9773234e-003
  6.4230820e+000  1.9591027e-003
  6.4740590e+000  1.9374992e-003
  6.5250360e+000  1.9143982e-003
  6.5760130e+000  1.8913475e-003
  6.6269890e+000  1.8691497e-003
  6.6779660e+000  1.8476363e-003
  6.7289430e+000  1.8256329e-003
  6.7799200e+000  1.8013291e-003
  6.8308970e+000  1.7736763e-003
  6.8818740e+000  1.7426192e-003
  6.9328510e+000  1.7087187e-003
  6.9838270e+000  1.6731721e-003
  7.0348040e+000  1.6370014e-003
  7.0857810e+000  1.6012547e-003
  7.1367580e+000  1.5663750e-003
  7.1877350e+000  1.5332400e-003
  7.2387120e+000  1.5021084e-003
  7.2896880e+000  1.4734588e-003
  7.3406650e+000  1.4467003e-003
  7.3916420e+000  1.4216604e-003
  7.4426190e+000  1.3977238e-003
  7.4935960e+000  1.3742594e-003
  7.5445730e+000  1.3510627e-003
  7.5955490e+000  1.3285916e-003
  7.6465260e+000  1.3066431e-003
  7.6975030e+000  1.2854590e-003
  7.7484800e+000  1.2648333e-003
  7.7994570e+000  1.2450103e-003
  7.8504340e+000  1.2260105e-003
  7.9014110e+000  1.2076237e-003
  7.9523870e+000  1.1900979e-003
  8.0033640e+000  1.1725214e-003
  8.0543410e+000  1.1539612e-003
  8.1053180e+000  1.1339351e-003
  8.1562950e+000  1.1124244e-003
  8.2072720e+000  1.0901253e-003
  8.2582480e+000  1.0677491e-003
  8.3092250e+000  1.0462641e-003
  8.3602020e+000  1.0256900e-003
  8.4111790e+000  1.0062903e-003
  8.4621560e+000  9.8759923e-004
  8.5131330e+000  9.7012473e-004
  8.5641090e+000  9.5389026e-004
  8.6150860e+000  9.3842257e-004
  8.6660630e+000  9.2398710e-004
  8.7170400e+000  9.0934841e-004
  8.7680170e+000  8.9450703e-004
  8.8189940e+000  8.7895641e-004
  8.8699710e+000  8.6319906e-004
  8.9209470e+000  8.4825958e-004
  8.9719240e+000  8.3492560e-004
  9.0229010e+000  8.2322388e-004
  9.0738780e+000  8.1266154e-004
  9.1248550e+000  8.0143037e-004
  9.1758320e+000  7.8821175e-004
  9.2268080e+000  7.7192564e-004
  9.2777850e+000  7.5253157e-004
  9.3287620e+000  7.3158516e-004
  9.3797390e+000  7.1067201e-004
  9.4307160e+000  6.9140746e-004
  9.4816930e+000  6.7516674e-004
  9.5326690e+000  6.6199473e-004
  9.5836460e+000  6.5111971e-004
  9.6346230e+000  6.4202830e-004
  9.6856000e+000  6.3337329e-004
  9.7365770e+000  6.2405874e-004
  9.7875540e+000  6.1463182e-004
  9.8385300e+000  6.0425776e-004
  9.8895070e+000  5.9404418e-004
  9.9404840e+000  5.8343343e-004
  9.9914610e+000  5.7326811e-004
  1.0042438e+001  5.6270621e-004
  1.0093415e+001  5.5174438e-004
  1.0144392e+001  5.4066490e-004
  1.0195368e+001  5.2975484e-004
  1.0246345e+001  5.1959423e-004
  1.0297322e+001  5.1019415e-004
  1.0348299e+001  5.0243695e-004
  1.0399276e+001  4.9546956e-004
  1.0450253e+001  4.8871732e-004
  1.0501229e+001  4.8130193e-004
  1.0552206e+001  4.7292129e-004
  1.0603183e+001  4.6267567e-004
  1.0654160e+001  4.5113906e-004
  1.0705137e+001  4.3829747e-004
  1.0756114e+001  4.2533680e-004
  1.0807090e+001  4.1346187e-004
  1.0858067e+001  4.0329183e-004
  1.0909044e+001  3.9575862e-004
  1.0960021e+001  3.9028489e-004
  1.1010998e+001  3.8658964e-004
  1.1061975e+001  3.8346602e-004
  1.1112952e+001  3.7968842e-004
  1.1163928e+001  3.7463118e-004
  1.1214905e+001  3.6734889e-004
  1.1265882e+001  3.5875227e-004
  1.1316859e+001  3.4914038e-004
  1.1367836e+001  3.3944500e-004
  1.1418813e+001  3.3029668e-004
  1.1469789e+001  3.2201888e-004
  1.1520766e+001  3.1525718e-004
  1.1571743e+001  3.0907313e-004
  1.1622720e+001  3.0379357e-004
  1.1673697e+001  2.9878711e-004
  1.1724674e+001  2.9405731e-004
  1.1775650e+001  2.8928447e-004
  1.1826627e+001  2.8479311e-004
  1.1877604e+001  2.8026123e-004
  1.1928581e+001  2.7601558e-004
  1.1979558e+001  2.7205968e-004
  1.2030535e+001  2.6773917e-004
  1.2081512e+001  2.6371086e-004
  1.2132488e+001  2.5931586e-004
  1.2183465e+001  2.5521551e-004
  1.2234442e+001  2.5041297e-004
  1.2285419e+001  2.4557070e-004
  1.2336396e+001  2.3968172e-004
  1.2387373e+001  2.3340967e-004
  1.2438349e+001  2.2708922e-004
  1.2489326e+001  2.2038147e-004
  1.2540303e+001  2.1430366e-004
  1.2591280e+001  2.0886262e-004
  1.2642257e+001  2.0372274e-004
  1.2693234e+001  1.9991796e-004
  1.2744210e+001  1.9677245e-004
  1.2795187e+001  1.9463867e-004
  1.2846164e+001  1.9248613e-004
  1.2897141e+001  1.9066283e-004
  1.2948118e+001  1.8777600e-004
  1.2999095e+001  1.8451604e-004
  1.3050072e+001  1.8017726e-004
  1.3101048e+001  1.7510219e-004
  1.3152025e+001  1.6999118e-004
  1.3203002e+001  1.6555332e-004
  1.3253979e+001  1.6108405e-004
  1.3304956e+001  1.5694013e-004
  1.3355933e+001  1.5312491e-004
  1.3406909e+001  1.4892399e-004
  1.3457886e+001  1.4469414e-004
  1.3508863e+001  1.4043543e-004
  1.3559840e+001  1.3614794e-004
  1.3610817e+001  1.3255807e-004
  1.3661794e+001  1.2894386e-004
  1.3712770e+001  1.2567068e-004
  1.3763747e+001  1.2274183e-004
  1.3814724e+001  1.2016055e-004
  1.3865701e+001  1.1756159e-004
  1.3916678e+001  1.1531457e-004
  1.3967655e+001  1.1342273e-004
  1.4018632e+001  1.1151758e-004
  1.4069608e+001  1.0959914e-004
  1.4120585e+001  1.0804131e-004
  1.4171562e+001  1.0647238e-004
  1.4222539e+001  1.0489237e-004
  1.4273516e+001  1.0292431e-004
  1.4324493e+001  1.0094313e-004
  1.4375469e+001  9.8948854e-005
  1.4426446e+001  9.6181204e-005
  1.4477423e+001  9.3777553e-005
  1.4528400e+001  9.0976572e-005
  1.4579377e+001  8.8158466e-005
  1.4630354e+001  8.5707617e-005
  1.4681330e+001  8.3627183e-005
  1.4732307e+001  8.1147490e-005
  1.4783284e+001  7.9040364e-005
  1.4834261e+001  7.6920458e-005
  1.4885238e+001  7.4787803e-005
  1.4936215e+001  7.2642433e-005
  1.4987192e+001  7.0484378e-005
  1.5038168e+001  6.8706275e-005
  1.5089145e+001  6.6917606e-005
  1.5140122e+001  6.5907708e-005
  1.5191099e+001  6.4495704e-005
  1.5242076e+001  6.3868646e-005
  1.5293053e+001  6.3237233e-005
  1.5344029e+001  6.2601472e-005
  1.5395006e+001  6.1961379e-005
  1.5445983e+001  6.0916198e-005
  1.5496960e+001  5.9864680e-005
  1.5547937e+001  5.8806841e-005
  1.5598914e+001  5.7338902e-005
  1.5649890e+001  5.5862657e-005
  1.5700867e+001  5.4378133e-005
  1.5751844e+001  5.2478537e-005
  1.5802821e+001  5.0568696e-005
  1.5853798e+001  4.9057450e-005
  1.5904775e+001  4.7128197e-005
  1.5955752e+001  4.5599583e-005
  1.6006728e+001  4.4062813e-005
  1.6057705e+001  4.2930708e-005
  1.6108682e+001  4.1792473e-005
  1.6159659e+001  4.1062902e-005
  1.6210636e+001  4.0329209e-005
  1.6261613e+001  3.9591405e-005
  1.6312589e+001  3.8849497e-005
  1.6363566e+001  3.7684781e-005
  1.6414543e+001  3.6933722e-005
  1.6465520e+001  3.6178593e-005
  1.6516497e+001  3.5419407e-005
  1.6567474e+001  3.4656171e-005
  1.6618450e+001  3.4312507e-005
  1.6669427e+001  3.3966763e-005
  1.6720404e+001  3.3618942e-005
  1.6771381e+001  3.2842523e-005
  1.6822358e+001  3.2062102e-005
  1.6873335e+001  3.1277687e-005
  1.6924312e+001  3.0059863e-005
  1.6975288e+001  2.8836137e-005
  1.7026265e+001  2.8037880e-005
  1.7077242e+001  2.6803360e-005
  1.7128219e+001  2.5562983e-005
  1.7179196e+001  2.4750992e-005
  1.7230173e+001  2.3935083e-005
  1.7281149e+001  2.3115267e-005
  1.7332126e+001  2.2291554e-005
  1.7383103e+001  2.1901993e-005
  1.7434080e+001  2.1510453e-005
  1.7485057e+001  2.0677001e-005
  1.7536034e+001  2.0280571e-005
  1.7587010e+001  1.9882175e-005
  1.7637987e+001  1.9039054e-005
  1.7688964e+001  1.8635807e-005
  1.7739941e+001  1.8230612e-005
  1.7790918e+001  1.7823475e-005
  1.7841895e+001  1.7414401e-005
  1.7892872e+001  1.7003395e-005
  1.7943848e+001  1.6590460e-005
  1.7994825e+001  1.6175603e-005
  1.8045802e+001  1.5758827e-005
  1.8096779e+001  1.5340139e-005
  1.8147756e+001  1.4919542e-005
  1.8198733e+001  1.4044009e-005
  1.8249709e+001  1.3618686e-005
  1.8300686e+001  1.3191470e-005
  1.8351663e+001  1.2762367e-005
  1.8402640e+001  1.2331381e-005
  1.8453617e+001  1.2356151e-005
  1.8504594e+001  1.1922329e-005
  1.8555570e+001  1.1486636e-005
  1.8606547e+001  1.1509455e-005
  1.8657524e+001  1.1070947e-005
  1.8708501e+001  1.1092780e-005
  1.8759478e+001  1.0651469e-005
  1.8810455e+001  1.0672322e-005
  1.8861432e+001  1.0228220e-005
  1.8912408e+001  9.7822756e-006
  1.8963385e+001  9.8012188e-006
  1.9014362e+001  9.3525047e-006
  1.9065339e+001  9.3704849e-006
  1.9116316e+001  8.9190130e-006
  1.9167293e+001  8.9360365e-006
  1.9218269e+001  8.4818188e-006
  1.9269246e+001  8.4978920e-006
  1.9320223e+001  8.5139380e-006
  1.9371200e+001  8.0560704e-006
  1.9422177e+001  8.0711738e-006
  1.9473154e+001  7.6105899e-006
  1.9524130e+001  7.1482093e-006
  1.9575107e+001  7.1614685e-006
  1.9626084e+001  6.6963916e-006
  1.9677061e+001  6.7087250e-006
  1.9728038e+001  6.2409635e-006
  1.9779015e+001  6.2523773e-006
  1.9829992e+001  5.7819433e-006
  1.9880968e+001  5.7924434e-006
  1.9931945e+001  5.3193488e-006
  1.9982922e+001  5.3289416e-006
  2.0033899e+001  5.3385182e-006
  2.0084876e+001  4.8618897e-006
  2.0135853e+001  4.8705663e-006
  2.0186829e+001  4.8792281e-006
  2.0237806e+001  4.8878754e-006
  2.0288783e+001  4.8965081e-006
  2.0339760e+001  4.4146137e-006
  2.0390737e+001  4.4223569e-006
  2.0441714e+001  4.4300871e-006
  2.0492690e+001  3.9447147e-006
  2.0543667e+001  3.9515628e-006
  2.0594644e+001  3.9583993e-006
  2.0645621e+001  3.4695712e-006
  2.0696598e+001  3.4755330e-006
  2.0747575e+001  3.4814847e-006
  2.0798552e+001  3.4874263e-006
  2.0849528e+001  3.4933578e-006
  2.0900505e+001  3.4992794e-006
  2.0951482e+001  3.5051910e-006
  2.1002459e+001  3.0095079e-006
  2.1053436e+001  3.0145579e-006
  2.1104413e+001  3.0195994e-006
  2.1155389e+001  3.0246322e-006
  2.1206366e+001  3.0296567e-006
  2.1257343e+001  2.5288938e-006
  2.1308320e+001  2.5330667e-006
  2.1359297e+001  2.5372326e-006
  2.1410274e+001  2.5413914e-006
  2.1461250e+001  2.5455431e-006
  2.1512227e+001  2.5496879e-006
  2.1563204e+001  2.5538257e-006
  2.1614181e+001  2.0463652e-006
  2.1665158e+001  2.0496643e-006
  2.1716135e+001  2.0529578e-006
  2.1767112e+001  2.0562457e-006
  2.1818088e+001  2.0595280e-006
  2.1869065e+001  2.0628048e-006
  2.1920042e+001  2.0660761e-006
  2.1971019e+001  1.5520064e-006
  2.2021996e+001  1.5544516e-006
  2.2072973e+001  1.5568927e-006
  2.2123949e+001  1.5593296e-006
  2.2174926e+001  1.5617624e-006
  2.2225903e+001  1.5641911e-006
  2.2276880e+001  1.5666158e-006
  2.2327857e+001  1.5690363e-006
  2.2378834e+001  1.5714527e-006
  2.2429810e+001  1.5738650e-006
  2.2480787e+001  1.5762733e-006
  2.2531764e+001  1.5786775e-006
  2.2582741e+001  1.5810777e-006
  2.2633718e+001  1.0556492e-006
  2.2684695e+001  1.0572439e-006
  2.2735672e+001  1.0588359e-006
  2.2786648e+001  1.0604252e-006
  2.2837625e+001  1.0620119e-006
  2.2888602e+001  1.0635958e-006
  2.2939579e+001  1.0651771e-006
  2.2990556e+001  1.0667557e-006
  2.3041533e+001  1.0683317e-006
  2.3092509e+001  1.0699049e-006
  2.3143486e+001  1.0714756e-006
  2.3194463e+001  1.0730435e-006
  2.3245440e+001  1.0746089e-006
  2.3296417e+001  1.0761716e-006
  2.3347394e+001  5.3886580e-007
  2.3398370e+001  5.3964449e-007
  2.3449347e+001  5.4042188e-007
  2.3500324e+001  5.4119796e-007
  2.3551301e+001  5.4197273e-007
  2.3602278e+001  5.4274619e-007
  2.3653255e+001  5.4351835e-007
  2.3704232e+001  5.4428920e-007
  2.3755208e+001  5.4505873e-007
  2.3806185e+001  5.4582698e-007
  2.3857162e+001  5.4659394e-007
  2.3908139e+001  5.4735959e-007
  2.3959116e+001  5.4812396e-007
  2.4010093e+001  5.4888703e-007
  2.4061069e+001  5.4964880e-007
  2.4112046e+001  5.5040930e-007
  2.4163023e+001  5.5116851e-007
  2.4214000e+001  5.5192644e-007
  2.4264977e+001  5.5268310e-007
  2.4315954e+001  5.5343847e-007
  2.4366930e+001  5.5419256e-007
  2.4417907e+001  5.5494538e-007
  2.4468884e+001  5.5569694e-007
  2.4519861e+001  5.5644722e-007
  2.4570838e+001  5.5719624e-007
  2.4621815e+001  5.5794399e-007
  2.4672792e+001  5.5869048e-007
  2.4723768e+001  5.5943570e-007
  2.4774745e+001  5.6017967e-007
  2.4825722e+001  5.6092238e-007
  2.4876699e+001  5.6166385e-007
  2.4927676e+001  5.6240405e-007
  2.4978653e+001  5.6314301e-007
  2.5029629e+001  5.6388071e-007
  2.5080606e+001  5.6461717e-007
  2.5131583e+001  5.6535240e-007
  2.5182560e+001  5.6608638e-007
  2.5233537e+001  5.6681912e-007
  2.5284514e+001  5.6755062e-007
  2.5335490e+001  0.0000000e+000
  2.5386467e+001  0.0000000e+000
  2.5437444e+001  0.0000000e+000
  2.5488421e+001  0.0000000e+000
  2.5539398e+001  0.0000000e+000
  2.5590375e+001  0.0000000e+000
  2.5641352e+001  0.0000000e+000
  2.5692328e+001  0.0000000e+000
  2.5743305e+001  0.0000000e+000
  2.5794282e+001  0.0000000e+000
  2.5845259e+001  0.0000000e+000
  2.5896236e+001  0.0000000e+000
  2.5947213e+001  0.0000000e+000
  2.5998189e+001  0.0000000e+000
  2.6049166e+001  0.0000000e+000
  2.6100143e+001  0.0000000e+000
  2.6151120e+001  0.0000000e+000
  2.6202097e+001  0.0000000e+000
  2.6253074e+001  0.0000000e+000
  2.6304050e+001  0.0000000e+000
